value,count
"(420, 540)",17
"(420,)",16
"(540,)",16
"(480, 510)",15
"(420, 570)",14
"(510,)",13
"(390, 510)",13
"(450, 480)",13
"(390, 540)",11
"(450, 540)",11
"(360, 585)",11
"(510, 495)",10
"(600,)",10
"(420, 555)",10
"(480, 540)",10
"(420, 510)",9
"(450, 525)",9
"(420, 500)",9
"(420, 600)",9
"(330, 510)",9
"(750,)",9
"(780,)",9
"(450, 510)",9
"(405, 570)",9
"(510, 570)",9
"(480, 485)",9
"(360, 480)",8
"(360, 510)",8
"(600, 30)",8
"(480, 505)",8
"(480, 495)",8
"(390, 495)",8
"(435, 525)",8
"(480, 570)",8
"(450,)",8
"(420, 480)",8
"(450, 585)",8
"(180,)",8
"(510, 510)",8
"(465, 540)",8
"(420, 495)",7
"(330, 570)",7
"(360,)",7
"(1080,)",7
"(900,)",7
"(420, 550)",7
"(540, 495)",7
"(600, 60)",7
"(420, 615)",7
"(390, 600)",7
"(360, 540)",7
"(510, 450)",7
"(450, 580)",7
"(480, 480)",7
"(450, 570)",7
"(960, 30)",7
"(300,)",6
"(465, 525)",6
"(300, 600)",6
"(900, 10)",6
"(540, 60)",6
"(450, 495)",6
"(360, 570)",6
"(960,)",6
"(510, 480)",6
"(300, 510)",6
"(840,)",6
"(480, 555)",6
"(420, 560)",6
"(720, 15)",6
"(495, 510)",6
"(570,)",6
"(510, 490)",6
"(300, 540)",6
"(540, 540)",6
"(450, 530)",6
"(420, 565)",6
"(540, 515)",6
"(900, 0)",6
"(510, 540)",6
"(375, 510)",6
"(660,)",6
"(420, 575)",6
"(465, 480)",6
"(375, 525)",6
"(480, 615)",6
"(375, 480)",5
"(660, 55)",5
"(480, 600)",5
"(450, 630)",5
"(600, 90)",5
"(600, 15)",5
"(375, 540)",5
"(525, 525)",5
"(540, 45)",5
"(390,)",5
"(390, 490)",5
"(210,)",5
"(1020, 60)",5
"(330,)",5
"(510, 555)",5
"(345, 525)",5
"(570, 20)",5
"(870,)",5
"(660, 50)",5
"(450, 615)",5
